date_collected,redcap_event_name,date_collected_complete,rainfall_hobo,temp_mean_hobo,temp_min_hobo,temp_max_hobo,rh_mean_hobo,rh_min_hobo,rh_max_hobo,dewpt_mean_hobo,dewpt_min_hobo,dewpt_max_hobo,hobo_complete
2021-12-18,msambweni_insectar_arm_1,2,,30.4,28.5,32.7,78.4,74.0,83.6,26.2,25.2,27.5,2
2021-12-19,kisumu_arm_1,2,18.0,26.0,21.2,42.6,65.7,16.7,86.2,17.9,12.1,21.0,2
2021-12-19,ukunda_arm_1,2,0.0,,,,,,,,,,2
2021-12-19,ukunda_dispensary_arm_1,2,,29.5,26.6,33.7,,,,,,,2
2021-12-19,msambweni_arm_1,2,0.0,31.9,24.7,40.8,,,,,,,2
2021-12-19,msambweni_insectar_arm_1,2,,31.1,29.0,33.1,75.4,70.9,81.1,26.2,24.6,27.3,2
2021-12-20,kisumu_arm_1,2,0.0,26.3,19.1,44.1,66.1,21.6,90.4,18.3,17.0,19.8,2
2021-12-20,ukunda_arm_1,2,0.0,,,,,,,,,,2
2021-12-20,ukunda_dispensary_arm_1,2,,29.6,27.1,33.5,,,,,,,2
2021-12-20,msambweni_arm_1,2,0.5,32.0,25.2,40.8,,,,,,,2
2021-12-20,msambweni_insectar_arm_1,2,,31.5,29.5,33.4,75.1,68.4,82.3,26.6,26.0,27.4,2
2021-12-21,kisumu_arm_1,2,0.0,28.1,21.8,46.1,59.5,15.5,84.2,18.0,13.7,20.4,2
2021-12-21,ukunda_arm_1,2,0.0,,,,,,,,,,2
2021-12-21,ukunda_dispensary_arm_1,2,,28.8,26.6,32.5,,,,,,,2
2021-12-21,msambweni_arm_1,2,8.1,30.3,25.0,39.6,,,,,,,2
2021-12-21,msambweni_insectar_arm_1,2,,30.7,29.4,31.9,76.2,69.3,82.7,26.0,25.3,27.2,2
2021-12-22,kisumu_arm_1,2,8.6,27.2,21.4,41.6,58.5,16.6,82.6,17.1,11.2,20.7,2
2021-12-22,ukunda_arm_1,2,0.0,,,,,,,,,,2
2021-12-22,ukunda_dispensary_arm_1,2,,29.6,26.4,33.3,,,,,,,2
2021-12-22,msambweni_arm_1,2,0.0,31.7,25.5,40.9,,,,,,,2
2021-12-22,msambweni_insectar_arm_1,2,,30.7,29.0,32.5,75.8,69.7,81.1,26.0,25.4,26.3,2
2021-12-23,kisumu_arm_1,2,0.0,27.5,21.1,42.4,54.6,19.1,73.2,16.4,13.6,19.7,2
2021-12-23,ukunda_arm_1,2,0.0,,,,,,,,,,2
2021-12-23,ukunda_dispensary_arm_1,2,,29.8,26.4,33.8,,,,,,,2
2021-12-23,msambweni_arm_1,2,0.0,31.7,25.2,40.4,,,,,,,2
2021-12-23,msambweni_insectar_arm_1,2,,31.0,29.2,32.5,73.5,70.2,78.3,25.7,24.8,26.5,2
2021-12-24,kisumu_arm_1,2,8.1,26.2,21.0,35.5,62.3,30.4,83.0,17.4,14.5,20.1,2
2021-12-24,ukunda_arm_1,2,0.0,,,,,,,,,,2
2021-12-24,ukunda_dispensary_arm_1,2,,30.1,26.8,34.9,,,,,,,2
2021-12-24,msambweni_arm_1,2,0.0,31.4,24.4,40.5,,,,,,,2
2021-12-24,msambweni_insectar_arm_1,2,,31.2,29.3,32.9,74.1,68.7,80.7,26.0,25.2,26.9,2
2021-12-25,kisumu_arm_1,2,0.0,26.4,20.8,36.8,64.0,28.3,89.8,17.9,13.4,19.8,2
2021-12-25,ukunda_arm_1,2,0.0,,,,,,,,,,2
2021-12-25,ukunda_dispensary_arm_1,2,,30.0,27.0,33.8,,,,,,,2
2021-12-25,msambweni_arm_1,2,0.3,31.5,24.9,40.4,,,,,,,2
2021-12-25,msambweni_insectar_arm_1,2,,31.2,29.4,32.8,74.3,68.4,80.3,26.1,25.1,26.7,2
2021-12-26,kisumu_arm_1,2,0.3,26.0,20.9,35.3,65.2,34.1,80.8,18.2,16.6,19.6,2
2021-12-26,ukunda_arm_1,2,0.0,,,,,,,,,,2
2021-12-26,ukunda_dispensary_arm_1,2,,28.4,25.2,32.4,,,,,,,2
2021-12-26,msambweni_arm_1,2,25.4,29.5,24.9,40.3,,,,,,,2
2021-12-26,msambweni_insectar_arm_1,2,,30.1,28.9,30.9,76.8,72.8,82.7,25.6,25.0,26.1,2
2021-12-27,kisumu_arm_1,2,0.0,27.6,19.9,46.1,55.9,15.0,83.4,16.0,10.6,19.6,2
2021-12-27,ukunda_arm_1,2,0.0,,,,,,,,,,2
2021-12-27,ukunda_dispensary_arm_1,2,,28.8,26.3,32.7,,,,,,,2
2021-12-27,msambweni_arm_1,2,0.0,28.8,24.9,37.2,,,,,,,2
2021-12-27,msambweni_insectar_arm_1,2,,29.5,28.7,30.6,80.7,77.1,84.1,25.8,25.4,26.4,2
2021-12-28,kisumu_arm_1,2,0.0,27.8,20.3,43.0,49.6,15.0,71.5,14.6,7.6,19.4,2
2021-12-28,ukunda_arm_1,2,0.0,,,,,,,,,,2
2021-12-28,ukunda_dispensary_arm_1,2,,29.0,26.5,33.2,,,,,,,2
2021-12-28,msambweni_arm_1,2,0.0,31.0,24.1,41.1,,,,,,,2
2021-12-28,msambweni_insectar_arm_1,2,,30.1,28.2,32.1,77.4,70.5,83.6,25.7,25.1,26.5,2
2021-12-29,kisumu_arm_1,2,13.0,28.6,22.0,45.8,53.0,15.0,79.8,16.2,9.9,19.6,2
2021-12-29,ukunda_arm_1,2,0.0,,,,,,,,,,2
2021-12-29,ukunda_dispensary_arm_1,2,,29.5,26.0,34.5,,,,,,,2
2021-12-29,msambweni_arm_1,2,0.0,31.5,24.0,41.7,,,,,,,2
2021-12-29,msambweni_insectar_arm_1,2,,31.1,28.6,33.5,72.8,64.3,79.7,25.6,24.1,26.7,2
2021-12-30,kisumu_arm_1,2,5.6,24.4,20.1,35.9,70.4,35.4,88.5,18.0,15.7,19.4,2
2021-12-30,ukunda_arm_1,2,0.0,,,,,,,,,,2
2021-12-30,ukunda_dispensary_arm_1,2,,29.8,27.3,34.1,,,,,,,2
2021-12-30,msambweni_arm_1,2,0.0,31.7,26.7,40.4,,,,,,,2
2021-12-30,msambweni_insectar_arm_1,2,,31.7,29.8,33.7,71.7,66.3,77.7,25.9,24.8,26.9,2
2021-12-31,kisumu_arm_1,2,1.5,24.0,20.5,31.3,71.4,39.1,90.5,18.0,15.7,19.6,2
2021-12-31,ukunda_arm_1,2,0.0,,,,,,,,,,2
2021-12-31,ukunda_dispensary_arm_1,2,,29.7,27.2,33.2,,,,,,,2
2021-12-31,msambweni_arm_1,2,0.0,31.9,25.9,40.4,,,,,,,2
2021-12-31,msambweni_insectar_arm_1,2,,31.9,29.9,34.0,69.6,61.9,76.5,25.6,25.1,26.6,2
2022-01-01,kisumu_arm_1,2,6.6,25.2,18.7,40.9,65.4,24.0,91.9,17.2,15.4,19.6,2
2022-01-01,ukunda_arm_1,2,0.0,,,,,,,,,,2
2022-01-01,ukunda_dispensary_arm_1,2,,29.3,26.7,33.4,,,,,,,2
2022-01-01,msambweni_arm_1,2,0.0,30.9,24.9,39.7,,,,,,,2
2022-01-01,msambweni_insectar_arm_1,2,,31.3,29.6,32.9,71.7,67.4,76.0,25.6,24.6,26.7,2
2022-01-02,kisumu_arm_1,2,0.0,26.8,19.7,41.5,59.8,22.9,82.3,17.4,16.1,19.9,2
2022-01-02,ukunda_arm_1,2,0.0,,,,,,,,,,2
2022-01-02,ukunda_dispensary_arm_1,2,,29.4,26.7,33.3,,,,,,,2
2022-01-02,msambweni_arm_1,2,0.0,31.9,25.1,40.4,,,,,,,2
2022-01-02,msambweni_insectar_arm_1,2,,31.6,29.4,33.7,71.6,65.1,77.4,25.8,24.9,26.9,2
2022-01-03,kisumu_arm_1,2,0.25,30.42,24.55,36.3,52.82,31.52,68.08,18.19,16.18,19.41,2
2022-01-03,ukunda_arm_1,2,0.0,,,,,,,,,,2
2022-01-03,ukunda_dispensary_arm_1,2,,29.3,26.6,33.1,,,,,,,2
2022-01-03,msambweni_arm_1,2,0.0,31.5,24.6,39.6,,,,,,,2
2022-01-03,msambweni_insectar_arm_1,2,,31.5,29.3,33.8,70.0,62.8,77.4,25.4,24.6,26.5,2
2022-01-04,kisumu_arm_1,2,0,26.82,20.71,38.05,57.44,29.01,79.83,16.91,15.21,18.4,2
2022-01-04,ukunda_arm_1,2,0.0,,,,,,,,,,2
2022-01-04,ukunda_dispensary_arm_1,2,,29.3,26.2,33.5,,,,,,,2
2022-01-04,msambweni_arm_1,2,0.0,31.2,23.7,40.3,,,,,,,2
2022-01-04,msambweni_insectar_arm_1,2,,31.4,28.9,33.5,70.8,65.9,76.6,25.4,24.3,26.4,2
2022-01-05,kisumu_arm_1,2,0,26.75,16.96,39.62,51.13,16.96,76.77,14.19,9.98,17.46,2
2022-01-05,ukunda_arm_1,2,0.0,,,,,,,,,,2
2022-01-05,ukunda_dispensary_arm_1,2,,29.5,27.0,33.3,,,,,,,2
2022-01-05,msambweni_arm_1,2,0.0,31.6,24.3,41.1,,,,,,,2
2022-01-05,msambweni_insectar_arm_1,2,,31.7,29.7,33.5,71.5,65.6,76.0,25.9,24.8,26.7,2
2022-01-06,kisumu_arm_1,2,0,27.55,20.14,38.49,47.49,15,69.69,13.8,7.27,17.63,2
2022-01-06,ukunda_arm_1,2,0.0,,,,,,,,,,2
2022-01-06,ukunda_dispensary_arm_1,2,,29.5,27.0,34.1,,,,,,,2
2022-01-06,msambweni_arm_1,2,0.0,31.0,24.5,40.6,,,,,,,2
2022-01-06,msambweni_insectar_arm_1,2,,31.5,29.7,33.7,70.3,61.0,76.5,25.4,24.1,26.4,2
2022-01-07,kisumu_arm_1,2,0,28.6,21.47,41.69,45.6,15,63.42,14.36,9.79,18.2,2
2022-01-07,ukunda_arm_1,2,0.0,,,,,,,,,,2
2022-01-07,ukunda_dispensary_arm_1,2,,29.4,27.3,33.1,,,,,,,2
2022-01-07,msambweni_arm_1,2,0.0,31.1,24.9,39.4,,,,,,,2
2022-01-07,msambweni_insectar_arm_1,2,,31.5,29.4,33.5,71.7,64.1,79.3,25.7,25.3,26.5,2
2022-01-08,kisumu_arm_1,2,0,29.33,22.43,43.6,41.19,15,64.16,13.4,8.23,17.08,2
2022-01-08,ukunda_arm_1,2,0.0,,,,,,,,,,2
2022-01-08,ukunda_dispensary_arm_1,2,,29.0,27.0,32.2,,,,,,,2
2022-01-08,msambweni_arm_1,2,0.0,31.2,25.6,40.1,,,,,,,2
2022-01-08,msambweni_insectar_arm_1,2,,31.6,29.4,34.0,67.7,59.0,75.0,24.9,23.8,25.6,2
2022-01-09,kisumu_arm_1,2,0,29.22,21.19,41.81,34.4,15,55.97,10.12,4.02,15.11,2
2022-01-09,ukunda_arm_1,2,0.0,,,,,,,,,,2
2022-01-09,ukunda_dispensary_arm_1,2,,28.9,26.7,32.7,,,,,,,2
2022-01-09,msambweni_arm_1,2,0.0,30.9,24.0,39.6,,,,,,,2
2022-01-09,msambweni_insectar_arm_1,2,,31.4,29.1,33.6,67.6,60.5,74.6,24.6,23.9,25.4,2
2022-01-10,kisumu_arm_1,2,0,29.17,20.62,43.84,36.07,15,56.17,10.93,3.86,14.18,2
2022-01-10,ukunda_arm_1,2,0.0,,,,,,,,,,2
2022-01-10,ukunda_dispensary_arm_1,2,,28.7,26.1,31.9,,,,,,,2
2022-01-10,msambweni_arm_1,2,0.0,30.7,24.2,38.9,,,,,,,2
2022-01-10,msambweni_insectar_arm_1,2,,31.2,29.1,33.4,69.1,60.7,75.8,24.9,23.9,25.6,2
2022-01-11,kisumu_arm_1,2,0,29.17,21.19,40.99,32.88,15,57.2,9.43,5.27,15.56,2
2022-01-11,ukunda_arm_1,2,0.0,,,,,,,,,,2
2022-01-11,ukunda_dispensary_arm_1,2,,28.7,27.2,31.7,,,,,,,2
2022-01-11,msambweni_arm_1,2,0.0,31.1,26.9,40.1,,,,,,,2
2022-01-11,msambweni_insectar_arm_1,2,,31.5,29.7,33.7,68.5,55.1,76.0,24.9,23.5,25.9,2
2022-01-12,kisumu_arm_1,2,0,29.51,20.23,45.45,29.97,15,50.72,8.17,1.57,13.31,2
2022-01-12,ukunda_arm_1,2,0.5,30.6,26.4,34.6,,,,,,,2
2022-01-12,ukunda_dispensary_arm_1,2,,29.5,27.4,31.8,,,,,,,2
2022-01-12,msambweni_arm_1,2,1.0,27.1,26.7,27.5,,,,,,,2
2022-01-12,msambweni_insectar_arm_1,2,,31.4,31.1,31.6,68.3,66.8,70.6,24.8,24.7,25.1,2
2022-01-13,kisumu_arm_1,2,0,28.91,19.28,43.6,27.88,15,45.69,7.16,1.49,11.29,2
2022-01-13,ukunda_arm_1,2,,29.6,24.8,36.5,,,,,,,2
2022-01-13,ukunda_dispensary_arm_1,2,,29.1,26.3,33.3,,,,,,,2
2022-01-13,msambweni_arm_1,2,,31.3,24.1,40.2,,,,,,,2
2022-01-13,msambweni_insectar_arm_1,2,,31.3,28.9,33.7,70,62.6,75.3,25.1,23.9,25.9,2
2022-01-14,kisumu_arm_1,2,0,27.97,20.04,39.05,37.8,15,51.8,11.39,7.71,15.52,2
2022-01-14,ukunda_arm_1,2,,29.8,25.4,36.5,,,,,,,2
2022-01-14,ukunda_dispensary_arm_1,2,,29.2,26.6,33,,,,,,,2
2022-01-14,msambweni_arm_1,2,,31.4,24.8,39.7,,,,,,,2
2022-01-14,msambweni_insectar_arm_1,2,,31.2,28.8,33.4,71.3,64.4,76.2,25.3,24.2,26.2,2
2022-01-15,kisumu_arm_1,2,0,26.77,22.53,35.65,49.42,28.72,61.66,14.95,12.21,16.58,2
2022-01-15,ukunda_arm_1,2,,30,24.4,37.5,,,,,,,2
2022-01-15,ukunda_dispensary_arm_1,2,,29.4,26.4,34,,,,,,,2
2022-01-15,msambweni_arm_1,2,,31.5,23.7,42,,,,,,,2
2022-01-15,msambweni_insectar_arm_1,2,,30.9,28.4,33.3,70.2,60.7,76.9,24.8,23.8,25.7,2
2022-01-16,kisumu_arm_1,2,3.56,25.73,21.76,36.08,56.07,29.27,74.15,15.64,12.86,18.22,2
2022-01-16,ukunda_arm_1,2,,29.6,23.6,37.3,,,,,,,2
2022-01-16,ukunda_dispensary_arm_1,2,,29.2,25.6,33.8,,,,,,,2
2022-01-16,msambweni_arm_1,2,,31.5,23.5,40.4,,,,,,,2
2022-01-16,msambweni_insectar_arm_1,2,,31.2,28.6,33.6,68.4,60.5,75.6,24.7,23.9,25.7,2
2022-01-17,kisumu_arm_1,2,33.53,21.28,19.28,24.45,83.33,72.05,91.95,18.3,17.32,19.11,2
2022-01-17,ukunda_arm_1,2,,29.8,24.5,36.8,,,,,,,2
2022-01-17,ukunda_dispensary_arm_1,2,,29.2,26.3,33.4,,,,,,,2
2022-01-17,msambweni_arm_1,2,,31.1,23.3,40.4,,,,,,,2
2022-01-17,msambweni_insectar_arm_1,2,,31,28.5,33.7,69.2,62.8,75.5,24.7,23.4,25.7,2
2022-01-18,kisumu_arm_1,2,11.43,21.76,18.24,31.78,77.78,41,90.4,17.24,16.2,19.34,2
2022-01-18,ukunda_arm_1,2,,29.1,25.3,34.8,,,,,,,2
2022-01-18,ukunda_dispensary_arm_1,2,,28.8,26.4,32,,,,,,,2
2022-01-18,msambweni_arm_1,2,,30.5,24.1,40.5,,,,,,,2
2022-01-18,msambweni_insectar_arm_1,2,,31,28.7,33.6,69.1,58.5,76.3,24.7,23.3,25.5,2
2022-01-19,kisumu_arm_1,2,1.78,22.12,18.71,30.66,77.3,44.27,92.77,17.61,16.7,18.71,2
2022-01-19,ukunda_arm_1,2,,29.2,25.9,33.8,,,,,,,2
2022-01-19,ukunda_dispensary_arm_1,2,,28.9,27.3,31.3,,,,,,,2
2022-01-19,msambweni_arm_1,2,,30.3,25.6,39.6,,,,,,,2
2022-01-19,msambweni_insectar_arm_1,2,,30.8,29.3,32.1,73,69.5,75.7,25.4,24.2,26.5,2
2022-01-20,kisumu_arm_1,2,0,24.44,18.14,33.74,66.41,34.55,91.89,16.91,15.32,18.64,2
2022-01-20,ukunda_arm_1,2,,29.2,25.5,36.6,,,,,,,2
2022-01-20,ukunda_dispensary_arm_1,2,,28.7,26.6,32.9,,,,,,,2
2022-01-20,msambweni_arm_1,2,,30.5,25.2,40.3,,,,,,,2
2022-01-20,msambweni_insectar_arm_1,2,,30.4,28.5,32.5,73,65.2,79.7,25,24.4,25.7,2
2022-01-21,kisumu_arm_1,2,0,25.75,21,34.06,63.7,33.3,81.42,17.76,15.57,19.11,2
2022-01-21,ukunda_arm_1,2,,28.3,26.5,31.9,,,,,,,2
2022-01-21,ukunda_dispensary_arm_1,2,,28.1,27.2,30.3,,,,,,,2
2022-01-21,msambweni_arm_1,2,,29.1,26.3,36,,,,,,,2
2022-01-21,msambweni_insectar_arm_1,2,,29.8,28.5,31,75.3,69.3,81.5,25,24.1,25.9,2
2022-01-22,kisumu_arm_1,2,0,24.87,20.23,31.88,64.46,39.19,82.99,17.2,15.14,18.94,2
2022-01-22,ukunda_arm_1,2,,29.2,25.5,35.2,,,,,,,2
2022-01-22,ukunda_dispensary_arm_1,2,,28.6,26.4,32.3,,,,,,,2
2022-01-22,msambweni_arm_1,2,,30.4,25.6,39.7,,,,,,,2
2022-01-22,msambweni_insectar_arm_1,2,,30.1,28.5,32.5,73.2,65.6,79.3,24.8,23.5,25.5,2
2022-01-23,kisumu_arm_1,2,0,25.05,18.9,34.48,61.45,29.87,83.43,16.26,13.92,17.91,2
2022-01-23,ukunda_arm_1,2,,29,26.4,34.9,,,,,,,2
2022-01-23,ukunda_dispensary_arm_1,2,,28.4,27,31.5,,,,,,,2
2022-01-23,msambweni_arm_1,2,,30,26,38.4,,,,,,,2
2022-01-23,msambweni_insectar_arm_1,2,,30.1,28.7,31.8,71.5,66.1,75.5,24.4,23.3,25.5,2
2022-01-24,kisumu_arm_1,2,0,26.06,19.66,35.54,57.13,28.31,81.52,15.86,12.19,17.41,2
2022-01-24,ukunda_arm_1,2,,29,25.9,35.6,,,,,,,2
2022-01-24,ukunda_dispensary_arm_1,2,,28.4,26.5,32.7,,,,,,,2
2022-01-24,msambweni_arm_1,2,,30.3,25.1,38.4,,,,,,,2
2022-01-24,msambweni_insectar_arm_1,2,,30.2,28.2,32.4,68.1,58.6,75.8,23.6,22.2,25.4,2
2022-01-25,kisumu_arm_1,2,0,26.95,19.09,37.71,49.29,18.55,74.99,13.96,9.79,17.35,2
2022-01-25,ukunda_arm_1,2,,29.1,25.3,35.3,,,,,,,2
2022-01-25,ukunda_dispensary_arm_1,2,,28.4,26,32.3,,,,,,,2
2022-01-25,msambweni_arm_1,2,,30.2,24.6,39.3,,,,,,,2
2022-01-25,msambweni_insectar_arm_1,2,,30.3,28.4,32.7,68.6,60.4,73.7,23.9,23,25.2,2
2022-01-26,kisumu_arm_1,2,0,27.55,19.85,38.27,45.38,15,69.89,13.09,6.4,17.07,2
2022-01-26,ukunda_arm_1,2,,28.3,24.8,34.3,,,,,,,2
2022-01-26,ukunda_dispensary_arm_1,2,,27.8,25.9,31,,,,,,,2
2022-01-26,msambweni_arm_1,2,,29.9,25.2,38.5,,,,,,,2
2022-01-26,msambweni_insectar_arm_1,2,,30,28.4,32.1,69.5,62.9,73.8,23.8,22.9,25.2,2
2022-01-27,kisumu_arm_1,2,0,28,20.33,38.6,44.73,15,68.52,13.09,6.83,17.75,2
2022-01-27,ukunda_arm_1,2,,28.4,24.3,34,,,,,,,2
2022-01-27,ukunda_dispensary_arm_1,2,,27.7,25.8,30.8,,,,,,,2
2022-01-27,msambweni_arm_1,2,,30.8,25.6,39.2,,,,,,,2
2022-01-27,msambweni_insectar_arm_1,2,,30.6,28.8,32.7,66.6,58.3,76.6,23.6,23.3,24.6,2
2022-01-28,kisumu_arm_1,2,0,27.59,22.33,35.22,46.45,28.04,64.77,14.54,11.1,17.41,2
2022-01-28,ukunda_arm_1,2,,28.5,23,35.1,,,,,,,2
2022-01-28,ukunda_dispensary_arm_1,2,,27.9,24.7,31.9,,,,,,,2
2022-01-28,msambweni_arm_1,2,,30.3,22.8,39.5,,,,,,,2
2022-01-28,msambweni_insectar_arm_1,2,,29.9,27.8,31.9,69.8,65.1,74.8,23.8,22.5,24.9,2
2022-01-29,kisumu_arm_1,2,2.29,26.92,21.09,35.54,57.79,26.59,86.18,16.87,12.91,20.78,2
2022-01-29,ukunda_arm_1,2,,28.6,24.5,35.8,,,,,,,2
2022-01-29,ukunda_dispensary_arm_1,2,,28.1,26,32.3,,,,,,,2
2022-01-29,msambweni_arm_1,2,,30.4,24.4,40.3,,,,,,,2
2022-01-29,msambweni_insectar_arm_1,2,,30.2,28.3,32.7,68.8,60.6,75.4,23.8,23,24.4,2
2022-01-30,kisumu_arm_1,2,14.48,26.5,20.9,35.44,62.75,31.48,85.68,17.94,15.33,19.68,2
2022-01-30,ukunda_arm_1,2,,28.5,24.4,34.2,,,,,,,2
2022-01-30,ukunda_dispensary_arm_1,2,,27.9,25.5,30.9,,,,,,,2
2022-01-30,msambweni_arm_1,2,,29.9,24,38.6,,,,,,,2
2022-01-30,msambweni_insectar_arm_1,2,,29.9,27.5,32.4,70.5,63.1,76.5,23.9,23,25.1,2
2022-01-31,kisumu_arm_1,2,0.76,22.58,20.71,26.88,76.36,59.43,85.68,18.13,16.95,19.24,2
2022-01-31,ukunda_arm_1,2,,29.4,25.4,36.2,,,,,,,2
2022-01-31,ukunda_dispensary_arm_1,2,,28.6,26.2,32.5,,,,,,,2
2022-01-31,msambweni_arm_1,2,,31.1,25,41.3,,,,,,,2
2022-01-31,msambweni_insectar_arm_1,2,,30.2,28,32.5,69.1,60.4,76.4,23.9,23.3,25,2
2022-02-01,kisumu_arm_1,2,0.25,24.74,20.33,33.54,67.18,31.67,86.19,17.4,14.41,20.06,2
2022-02-01,ukunda_arm_1,2,,29.3,23.7,36.6,,,,,,,2
2022-02-01,ukunda_dispensary_arm_1,2,,28.7,25.6,33,,,,,,,2
2022-02-01,msambweni_arm_1,2,,30.9,23.8,40,,,,,,,2
2022-02-01,msambweni_insectar_arm_1,2,,30.3,28.3,32.4,70,63.8,76.9,24.2,23.4,24.9,2
2022-02-02,kisumu_arm_1,2,0.25,26,20.81,34.9,65.15,31.62,88.46,18,15.39,19.81,2
